2024.11.01 18:34:24.669 | FOnMouseDown
2024.11.01 18:34:25.182 | FOnMouseDown
2024.11.01 18:34:25.728 | FOnMouseDown
2024.11.01 18:34:26.489 | FOnClick
2024.11.01 18:34:26.685 | FOnClick
2024.11.01 18:34:28.402 | FOnMouseDown
2024.11.01 18:34:28.460 | FOnClick
2024.11.01 18:34:30.226 | FOnMouseDown
2024.11.01 18:34:31.353 | FOnMouseDown
2024.11.01 18:34:31.430 | FOnClick
2024.11.01 18:34:31.999 | FOnMouseDown
2024.11.01 18:34:32.085 | FOnClick
2024.11.01 18:34:33.152 | FOnMouseDown
2024.11.01 18:34:34.810 | FOnMouseDown
2024.11.01 18:34:35.444 | FOnMouseDown
2024.11.01 18:35:41.401 | FOnClick
2024.11.01 18:35:44.004 | FOnClick
2024.11.01 18:35:45.600 | FOnClick
2024.11.01 18:35:46.579 | FOnClick
2024.11.01 18:35:46.725 | FOnDblClick
2024.11.01 18:35:46.725 | FOnClick
2024.11.01 18:35:48.664 | FOnClick
2024.11.01 18:35:48.965 | FOnDblClick
2024.11.01 18:35:48.965 | FOnClick
2024.11.01 18:35:51.063 | FOnClick
2024.11.01 18:35:51.195 | FOnDblClick
2024.11.01 18:35:51.195 | FOnClick
2024.11.01 18:35:52.201 | FOnClick
2024.11.01 18:35:52.346 | FOnDblClick
2024.11.01 18:35:52.346 | FOnClick
2024.11.01 18:35:53.824 | FOnClick
2024.11.01 18:35:53.968 | FOnDblClick
2024.11.01 18:35:53.968 | FOnClick
2024.11.01 18:35:55.621 | FOnClick
2024.11.01 18:35:55.776 | FOnDblClick
2024.11.01 18:35:55.776 | FOnClick
2024.11.01 18:35:57.200 | FOnClick
2024.11.01 18:35:57.341 | FOnDblClick
2024.11.01 18:35:57.342 | FOnClick
2024.11.01 18:35:58.700 | FOnClick
2024.11.01 18:35:58.851 | FOnDblClick
2024.11.01 18:35:58.851 | FOnClick
2024.11.01 18:35:59.814 | FOnClick
2024.11.01 18:36:00.740 | FOnClick
2024.11.01 18:36:01.370 | FOnClick
2024.11.01 18:36:01.752 | FOnClick
2024.11.01 18:36:02.422 | FOnClick
2024.11.01 18:36:02.874 | FOnClick
2024.11.01 18:36:03.386 | FOnClick
2024.11.01 18:36:03.816 | FOnClick
2024.11.01 18:36:04.276 | FOnClick
2024.11.01 18:36:04.734 | FOnClick
2024.11.01 18:36:05.245 | FOnClick
2024.11.01 18:36:06.256 | FOnClick
2024.11.01 18:36:07.762 | FOnClick
2024.11.01 18:36:07.913 | FOnDblClick
2024.11.01 18:36:07.913 | FOnClick
2024.11.01 18:36:10.346 | FOnClick
2024.11.01 18:36:10.502 | FOnDblClick
2024.11.01 18:36:10.502 | FOnClick
2024.11.01 18:36:12.900 | FOnClick
2024.11.01 18:36:13.209 | FOnDblClick
2024.11.01 18:36:13.209 | FOnClick
2024.11.01 18:36:15.331 | FOnClick
2024.11.01 18:36:15.477 | FOnDblClick
2024.11.01 18:36:15.477 | FOnClick
2024.11.01 18:48:58.110 | FOnClick
2024.11.01 18:49:01.641 | FOnClick
2024.11.01 18:49:01.803 | FOnDblClick
2024.11.01 18:49:01.803 | FOnClick
2024.11.01 18:49:04.053 | FOnClick
2024.11.01 18:49:04.993 | FOnClick
2024.11.01 18:49:05.430 | FOnClick
2024.11.01 18:49:06.217 | FOnClick
2024.11.01 18:49:07.378 | FOnClick
2024.11.01 18:49:07.814 | FOnClick
2024.11.01 18:49:08.140 | FOnClick
2024.11.01 18:49:08.919 | FOnClick
2024.11.01 18:49:09.512 | FOnClick
2024.11.01 18:49:09.863 | FOnClick
2024.11.01 18:49:10.205 | FOnClick
2024.11.01 18:49:10.575 | FOnClick
2024.11.01 18:49:10.955 | FOnClick
2024.11.01 18:56:22.628 | FOnClick
2024.11.01 18:56:23.282 | FOnClick
2024.11.01 18:56:23.714 | FOnClick
2024.11.01 18:56:24.248 | FOnClick
2024.11.01 18:56:24.607 | FOnClick
2024.11.01 18:56:24.901 | FOnClick
2024.11.01 18:56:25.382 | FOnClick
2024.11.01 18:56:25.695 | FOnClick
2024.11.01 18:56:25.975 | FOnClick
2024.11.01 18:56:28.089 | FOnClick
2024.11.01 18:56:28.404 | FOnClick
2024.11.01 18:56:28.650 | FOnClick
2024.11.01 19:06:21.917 | FOnClick
2024.11.01 19:06:21.929 | Left Click Collumn : 4 Row : 6
2024.11.01 19:06:24.814 | FOnClick
2024.11.01 19:06:24.814 | Left Click Collumn : 4 Row : 7
2024.11.01 19:06:26.725 | FOnClick
2024.11.01 19:06:26.725 | Right Click Collumn : 4 Row : 7
2024.11.01 19:06:29.318 | FOnClick
2024.11.01 19:06:29.318 | Right Click Collumn : 4 Row : 7
2024.11.01 19:06:33.186 | FOnClick
2024.11.01 19:06:33.186 | Left Click Collumn : 4 Row : 8
2024.11.01 19:06:34.633 | FOnClick
2024.11.01 19:06:34.633 | Right Click Collumn : 4 Row : 8
2024.11.01 19:06:35.326 | FOnClick
2024.11.01 19:06:35.326 | Left Click Collumn : 4 Row : 8
2024.11.01 19:06:36.610 | FOnClick
2024.11.01 19:06:36.610 | Right Click Collumn : 4 Row : 8
2024.11.01 19:07:23.832 | Left Click Collumn : 5 Row : 8
2024.11.01 19:07:23.936 | Double Click Collumn : 5 Row : 8
2024.11.01 19:07:23.936 | Left Click Collumn : 5 Row : 8
2024.11.01 19:07:26.490 | Left Click Collumn : 5 Row : 7
2024.11.01 19:07:26.638 | Double Click Collumn : 5 Row : 7
2024.11.01 19:07:26.638 | Left Click Collumn : 5 Row : 7
2024.11.01 19:07:28.910 | Left Click Collumn : 5 Row : 6
2024.11.01 19:07:29.210 | Double Click Collumn : 5 Row : 6
2024.11.01 19:07:29.210 | Left Click Collumn : 5 Row : 6
2024.11.01 19:07:30.697 | Left Click Collumn : 5 Row : 4
2024.11.01 19:07:30.834 | Double Click Collumn : 5 Row : 4
2024.11.01 19:07:30.834 | Left Click Collumn : 5 Row : 4
2024.11.01 19:07:32.042 | Left Click Collumn : 5 Row : 3
2024.11.01 19:07:32.163 | Double Click Collumn : 5 Row : 3
2024.11.01 19:07:32.163 | Left Click Collumn : 5 Row : 3
2024.11.01 19:07:32.678 | Left Click Collumn : 5 Row : 2
2024.11.01 19:07:32.807 | Double Click Collumn : 5 Row : 2
2024.11.01 19:07:32.807 | Left Click Collumn : 5 Row : 2
2024.11.01 19:07:33.962 | Left Click Collumn : 5 Row : 10
2024.11.01 19:07:34.259 | Double Click Collumn : 5 Row : 10
2024.11.01 19:07:34.259 | Left Click Collumn : 5 Row : 10
2024.11.01 19:07:34.923 | Left Click Collumn : 5 Row : 11
2024.11.01 19:07:35.067 | Double Click Collumn : 5 Row : 11
2024.11.01 19:07:35.067 | Left Click Collumn : 5 Row : 11
2024.11.01 19:07:35.642 | Left Click Collumn : 5 Row : 13
2024.11.01 19:07:35.786 | Double Click Collumn : 5 Row : 13
2024.11.01 19:07:35.786 | Left Click Collumn : 5 Row : 13
2024.11.01 19:07:36.875 | Left Click Collumn : 8 Row : 14
2024.11.01 19:07:37.020 | Double Click Collumn : 8 Row : 14
2024.11.01 19:07:37.020 | Left Click Collumn : 8 Row : 14
2024.11.01 19:07:37.508 | Left Click Collumn : 3 Row : 11
2024.11.01 19:07:37.653 | Double Click Collumn : 3 Row : 11
2024.11.01 19:07:37.653 | Left Click Collumn : 3 Row : 11
2024.11.01 19:07:38.043 | Left Click Collumn : 1 Row : 5
2024.11.01 19:07:38.177 | Double Click Collumn : 1 Row : 5
2024.11.01 19:07:38.177 | Left Click Collumn : 1 Row : 5
2024.11.01 19:07:38.660 | Left Click Collumn : 1 Row : 2
2024.11.01 19:07:38.853 | Double Click Collumn : 1 Row : 2
2024.11.01 19:07:38.853 | Left Click Collumn : 1 Row : 2
2024.11.01 19:07:39.295 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:39.433 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:39.433 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:41.478 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:41.631 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:41.631 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:42.165 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:42.307 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:42.307 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:42.673 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:42.791 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:42.791 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:46.008 | Double Click Collumn : 0 Row : 0
2024.11.01 19:07:47.456 | Double Click Collumn : 0 Row : 0
2024.11.01 19:07:48.596 | Double Click Collumn : 0 Row : 0
2024.11.01 19:07:49.936 | Double Click Collumn : 0 Row : 0
2024.11.01 19:07:50.733 | Double Click Collumn : 0 Row : 0
2024.11.01 19:07:51.331 | Double Click Collumn : 0 Row : 0
2024.11.01 19:07:52.328 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:52.670 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:52.670 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:53.668 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:53.838 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:53.838 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:54.442 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:54.597 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:54.597 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:56.773 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:56.924 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:56.924 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:57.385 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:57.502 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:57.502 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:57.907 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:58.055 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:58.055 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:58.855 | Left Click Collumn : 0 Row : 2
2024.11.01 19:07:59.014 | Double Click Collumn : 0 Row : 2
2024.11.01 19:07:59.014 | Left Click Collumn : 0 Row : 2
2024.11.01 19:07:59.471 | Left Click Collumn : 0 Row : 1
2024.11.01 19:07:59.657 | Double Click Collumn : 0 Row : 1
2024.11.01 19:07:59.657 | Left Click Collumn : 0 Row : 1
2024.11.01 19:08:38.678 | Left Click Collumn : -1 Row : 1
2024.11.01 19:08:42.929 | Left Click Collumn : -1 Row : 1
2024.11.01 19:08:45.025 | Left Click Collumn : -1 Row : 2
2024.11.01 19:08:47.820 | Left Click Collumn : 0 Row : 1
2024.11.01 19:08:59.458 | Left Click Collumn : 0 Row : 1
2024.11.01 19:09:03.567 | Left Click Collumn : 0 Row : 2
2024.11.01 19:09:04.117 | Left Click Collumn : 0 Row : 1
2024.11.01 19:09:36.182 | Left Click Collumn : 1 Row : 3
2024.11.01 19:09:36.645 | Left Click Collumn : 0 Row : 0
2024.11.01 19:09:37.334 | Left Click Collumn : 0 Row : 1
2024.11.01 19:09:37.654 | Left Click Collumn : 0 Row : 2
2024.11.01 19:10:07.940 | Left Click Collumn : 0 Row : 0
2024.11.01 19:10:09.708 | Left Click Collumn : 0 Row : 0
2024.11.01 19:10:09.843 | Double Click Collumn : 0 Row : 0
2024.11.01 19:10:09.843 | Left Click Collumn : 0 Row : 0
2024.11.01 19:10:11.040 | Left Click Collumn : 0 Row : 0
2024.11.01 19:10:11.168 | Double Click Collumn : 0 Row : 0
2024.11.01 19:10:11.168 | Left Click Collumn : 0 Row : 0
2024.11.01 19:10:12.202 | Right Click Collumn : 0 Row : 1
2024.11.01 19:10:16.145 | Right Click Collumn : 0 Row : 0
2024.11.01 19:10:16.721 | Right Click Collumn : 0 Row : 0
2024.11.01 19:10:17.122 | Right Click Collumn : 0 Row : 0
2024.11.01 19:10:17.420 | Right Click Collumn : 0 Row : 0
2024.11.01 19:10:17.694 | Right Click Collumn : 0 Row : 0
2024.11.01 19:10:18.895 | Left Click Collumn : 0 Row : 0
2024.11.01 19:10:19.499 | Left Click Collumn : 0 Row : 0
2024.11.01 19:10:19.835 | Double Click Collumn : 0 Row : 0
2024.11.01 19:10:19.835 | Left Click Collumn : 0 Row : 0
2024.11.01 19:10:20.111 | Left Click Collumn : 0 Row : 0
2024.11.01 19:10:22.800 | Left Click Collumn : 0 Row : 1
2024.11.01 19:10:22.922 | Double Click Collumn : 0 Row : 1
2024.11.01 19:10:22.922 | Left Click Collumn : 0 Row : 1
2024.11.01 19:10:24.859 | Left Click Collumn : 0 Row : 1
2024.11.01 19:10:25.029 | Double Click Collumn : 0 Row : 1
2024.11.01 19:10:25.029 | Left Click Collumn : 0 Row : 1
2024.11.01 19:10:25.813 | Left Click Collumn : 0 Row : 1
2024.11.01 19:10:25.948 | Double Click Collumn : 0 Row : 1
2024.11.01 19:10:25.948 | Left Click Collumn : 0 Row : 1
2024.11.01 19:10:26.352 | Left Click Collumn : 0 Row : 1
2024.11.01 19:10:26.516 | Double Click Collumn : 0 Row : 1
2024.11.01 19:10:26.516 | Left Click Collumn : 0 Row : 1
2024.11.01 19:10:26.925 | Left Click Collumn : 0 Row : 1
2024.11.01 19:10:27.043 | Double Click Collumn : 0 Row : 1
2024.11.01 19:10:27.043 | Left Click Collumn : 0 Row : 1
2024.11.01 19:10:28.291 | Left Click Collumn : 0 Row : 2
2024.11.01 19:10:28.436 | Double Click Collumn : 0 Row : 2
2024.11.01 19:10:28.436 | Left Click Collumn : 0 Row : 2
2024.11.01 19:10:28.913 | Right Click Collumn : 0 Row : 2
2024.11.01 19:10:29.869 | Right Click Collumn : 0 Row : 2
2024.11.01 19:10:30.315 | Right Click Collumn : 0 Row : 2
2024.11.01 19:10:30.647 | Right Click Collumn : 0 Row : 2
2024.11.01 19:10:30.940 | Right Click Collumn : 0 Row : 2
2024.11.01 19:10:31.159 | Right Click Collumn : 0 Row : 2
2024.11.01 19:10:31.611 | Right Click Collumn : 3 Row : 5
2024.11.01 19:10:31.989 | Right Click Collumn : 4 Row : 8
2024.11.01 19:10:32.305 | Right Click Collumn : 4 Row : 10
2024.11.01 19:10:32.622 | Right Click Collumn : 2 Row : 10
2024.11.01 19:10:32.898 | Right Click Collumn : 2 Row : 7
2024.11.01 19:10:33.171 | Right Click Collumn : 2 Row : 6
2024.11.01 19:10:44.240 | Left Click Collumn : 5 Row : 3
2024.11.01 19:11:05.711 | Double Click Collumn : 3 Row : -1
2024.11.01 19:11:07.152 | Double Click Collumn : 3 Row : -1
2024.11.01 19:11:50.901 | Double Click Collumn : 4 Row : -1
2024.11.01 19:11:51.600 | Double Click Collumn : 4 Row : -1
2024.11.01 19:12:00.098 | Double Click Collumn : 2 Row : -1
2024.11.01 19:12:04.392 | Double Click Collumn : 3 Row : -1
2024.11.01 19:12:06.064 | Double Click Collumn : 3 Row : -1
2024.11.01 19:12:06.801 | Double Click Collumn : 3 Row : -1
2024.11.01 19:13:02.036 | Right Click Collumn : 5 Row : -1
2024.11.01 19:13:02.766 | Right Click Collumn : 5 Row : -1
2024.11.01 19:13:03.203 | Right Click Collumn : 5 Row : -1
2024.11.01 19:13:03.482 | Right Click Collumn : 5 Row : -1
2024.11.01 19:13:03.987 | Right Click Collumn : 5 Row : -1
2024.11.01 19:13:04.202 | Right Click Collumn : 5 Row : -1
2024.11.01 19:13:05.196 | Right Click Collumn : 1 Row : -1
2024.11.01 19:13:05.617 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:07.468 | Right Click Collumn : 1 Row : -1
2024.11.01 19:13:09.294 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:09.988 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:10.320 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:10.642 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:10.976 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:11.380 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:11.774 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:12.581 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:12.954 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:13.195 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:13.506 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:13.806 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:14.140 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:14.368 | Right Click Collumn : 0 Row : -1
2024.11.01 19:13:15.310 | Right Click Collumn : 0 Row : 0
2024.11.01 19:13:15.712 | Right Click Collumn : 0 Row : 0
2024.11.01 19:13:15.929 | Right Click Collumn : 0 Row : 0
2024.11.01 19:13:16.436 | Left Click Collumn : 0 Row : 0
2024.11.01 19:13:18.116 | Double Click Collumn : 0 Row : -1
2024.11.01 19:13:24.774 | Double Click Collumn : 4 Row : -1
2024.11.01 19:13:54.458 | Right Click Collumn : 4 Row : -1
2024.11.01 19:13:55.870 | Right Click Collumn : 4 Row : -1
2024.11.01 19:13:57.035 | Right Click Collumn : 5 Row : -1
2024.11.01 19:13:57.556 | Right Click Collumn : 6 Row : -1
2024.11.01 19:13:58.081 | Right Click Collumn : 7 Row : -1
2024.11.01 19:14:51.356 | Right Click Collumn : 0 Row : -1
2024.11.01 19:18:11.560 | Right Click Collumn : 3 Row : -1
2024.11.01 19:18:14.100 | Right Click Collumn : 3 Row : -1
2024.11.01 19:18:14.912 | Right Click Collumn : 3 Row : -1
2024.11.01 19:18:15.582 | Right Click Collumn : 3 Row : -1
2024.11.01 19:18:16.005 | Right Click Collumn : 3 Row : -1
2024.11.01 19:18:16.395 | Right Click Collumn : 3 Row : -1
2024.11.01 19:18:16.756 | Right Click Collumn : 3 Row : -1
2024.11.01 19:18:17.086 | Right Click Collumn : 3 Row : -1
2024.11.01 19:18:17.436 | Right Click Collumn : 3 Row : -1
2024.11.01 19:18:17.789 | Right Click Collumn : 3 Row : -1
2024.11.01 19:18:18.941 | Right Click Collumn : 4 Row : -1
2024.11.01 19:18:19.529 | Right Click Collumn : 4 Row : -1
2024.11.01 19:18:19.906 | Right Click Collumn : 4 Row : -1
2024.11.01 19:34:44.463 | Left Click Collumn : 4 Row : 2
2024.11.01 19:34:45.674 | Left Click Collumn : 4 Row : 7
2024.11.01 19:34:46.225 | Left Click Collumn : 4 Row : 13
2024.11.01 19:34:47.296 | Left Click Collumn : 4 Row : 9
2024.11.01 19:34:47.637 | Left Click Collumn : 4 Row : 6
2024.11.01 19:34:47.960 | Left Click Collumn : 4 Row : 3
2024.11.01 19:34:49.212 | Left Click Collumn : 4 Row : 9
2024.11.01 19:34:49.675 | Left Click Collumn : 4 Row : 8
2024.11.01 19:34:50.039 | Left Click Collumn : 4 Row : 7
2024.11.01 19:34:50.481 | Left Click Collumn : 4 Row : 5
2024.11.01 19:34:50.892 | Left Click Collumn : 4 Row : 4
2024.11.01 19:34:51.458 | Left Click Collumn : 4 Row : 3
2024.11.01 19:34:51.875 | Left Click Collumn : 4 Row : 1
2024.11.01 19:34:52.555 | Left Click Collumn : 4 Row : 0
2024.11.01 19:34:52.936 | Left Click Collumn : 4 Row : 2
2024.11.01 19:34:53.299 | Left Click Collumn : 4 Row : 3
2024.11.01 19:34:53.757 | Left Click Collumn : 4 Row : 5
2024.11.01 19:34:54.105 | Left Click Collumn : 4 Row : 7
2024.11.01 19:34:54.505 | Left Click Collumn : 4 Row : 9
2024.11.01 19:36:02.993 | Left Click Collumn : 6 Row : 7
2024.11.01 19:36:03.473 | Left Click Collumn : 6 Row : 5
2024.11.01 19:36:03.801 | Left Click Collumn : 6 Row : 4
2024.11.01 19:36:04.088 | Left Click Collumn : 6 Row : 2
2024.11.01 19:36:04.503 | Left Click Collumn : 6 Row : 0
2024.11.01 19:36:05.116 | Left Click Collumn : 5 Row : 1
2024.11.01 19:36:05.498 | Left Click Collumn : 5 Row : 2
2024.11.01 19:36:05.981 | Left Click Collumn : 5 Row : 3
2024.11.01 19:36:06.925 | Left Click Collumn : 5 Row : 4
2024.11.01 19:36:07.311 | Left Click Collumn : 5 Row : 6
2024.11.01 19:36:07.675 | Left Click Collumn : 5 Row : 8
2024.11.01 19:36:08.002 | Left Click Collumn : 5 Row : 10
2024.11.01 19:36:08.814 | Left Click Collumn : 5 Row : 12
2024.11.01 19:36:09.394 | Left Click Collumn : 5 Row : 13
2024.11.01 19:36:09.891 | Left Click Collumn : 5 Row : 14
2024.11.01 19:36:10.571 | Left Click Collumn : 5 Row : 13
2024.11.01 19:36:10.885 | Left Click Collumn : 5 Row : 12
2024.11.01 19:36:11.152 | Left Click Collumn : 5 Row : 10
2024.11.01 19:36:11.424 | Left Click Collumn : 5 Row : 7
2024.11.01 19:36:11.676 | Left Click Collumn : 5 Row : 5
2024.11.01 19:36:11.959 | Left Click Collumn : 5 Row : 3
2024.11.01 19:36:12.238 | Left Click Collumn : 5 Row : 2
2024.11.01 19:36:13.070 | Left Click Collumn : 5 Row : 2
2024.11.01 19:36:13.586 | Left Click Collumn : 5 Row : 3
2024.11.01 19:36:14.031 | Left Click Collumn : 5 Row : 2
2024.11.01 19:38:01.832 | Left Click Collumn : 3 Row : 2
2024.11.01 19:38:02.571 | Left Click Collumn : 3 Row : 3
2024.11.01 19:38:03.017 | Left Click Collumn : 3 Row : 4
2024.11.01 19:38:03.355 | Left Click Collumn : 4 Row : 7
2024.11.01 19:38:03.653 | Left Click Collumn : 4 Row : 10
2024.11.01 19:38:17.678 | Left Click Collumn : 4 Row : 17
2024.11.01 19:38:20.766 | Left Click Collumn : 4 Row : 14
2024.11.01 19:38:21.086 | Left Click Collumn : 4 Row : 10
2024.11.01 19:38:21.795 | Left Click Collumn : 4 Row : 9
2024.11.01 19:38:22.312 | Left Click Collumn : 4 Row : 7
2024.11.01 19:38:23.002 | Left Click Collumn : 4 Row : 8
2024.11.01 19:38:23.406 | Left Click Collumn : 4 Row : 9
2024.11.01 19:38:23.802 | Left Click Collumn : 4 Row : 11
2024.11.01 19:38:24.179 | Left Click Collumn : 4 Row : 12
2024.11.01 19:38:26.625 | Left Click Collumn : 4 Row : 13
2024.11.01 19:38:27.024 | Left Click Collumn : 4 Row : 14
